,s_id,char_id,text,conventionality,metaphor,pos,relation,rel_id,s_text,doc_id,url,gen_version,compound,complex
2824,21-8,2687-2694,Oktober,O,O,NN,_,_,"In den verbleibenden Wochen bis zum 31. Oktober wird sich zeigen, ob Johnson wirklich wie der Hulk agieren wird oder ob er unter dem Gewicht der politischen Realität nachgeben muss.",5d033d68-6845-4a5c-9595-1ae35fb55c4d,https://www.sueddeutsche.de/politik/brexit-je-wuetender-hulk-wird-desto-staerker-wird-hulk-1.4601091_1a,gpt4o,False,0
2825,21-11,2705-2711,zeigen,O,WIDLII,VVINF,_,_,"In den verbleibenden Wochen bis zum 31. Oktober wird sich zeigen, ob Johnson wirklich wie der Hulk agieren wird oder ob er unter dem Gewicht der politischen Realität nachgeben muss.",5d033d68-6845-4a5c-9595-1ae35fb55c4d,https://www.sueddeutsche.de/politik/brexit-je-wuetender-hulk-wird-desto-staerker-wird-hulk-1.4601091_1a,gpt4o,False,0
2826,21-15,2724-2732,wirklich,O,O,ADJD,_,_,"In den verbleibenden Wochen bis zum 31. Oktober wird sich zeigen, ob Johnson wirklich wie der Hulk agieren wird oder ob er unter dem Gewicht der politischen Realität nachgeben muss.",5d033d68-6845-4a5c-9595-1ae35fb55c4d,https://www.sueddeutsche.de/politik/brexit-je-wuetender-hulk-wird-desto-staerker-wird-hulk-1.4601091_1a,gpt4o,False,0
2827,21-19,2746-2753,agieren,O,O,VVINF,_,_,"In den verbleibenden Wochen bis zum 31. Oktober wird sich zeigen, ob Johnson wirklich wie der Hulk agieren wird oder ob er unter dem Gewicht der politischen Realität nachgeben muss.",5d033d68-6845-4a5c-9595-1ae35fb55c4d,https://www.sueddeutsche.de/politik/brexit-je-wuetender-hulk-wird-desto-staerker-wird-hulk-1.4601091_1a,gpt4o,False,0
2828,21-26,2780-2787,Gewicht,KON,MRW,NN,_,_,"In den verbleibenden Wochen bis zum 31. Oktober wird sich zeigen, ob Johnson wirklich wie der Hulk agieren wird oder ob er unter dem Gewicht der politischen Realität nachgeben muss.",5d033d68-6845-4a5c-9595-1ae35fb55c4d,https://www.sueddeutsche.de/politik/brexit-je-wuetender-hulk-wird-desto-staerker-wird-hulk-1.4601091_1a,gpt4o,False,0
2829,21-28,2792-2803,politischen,O,O,ADJA,_,_,"In den verbleibenden Wochen bis zum 31. Oktober wird sich zeigen, ob Johnson wirklich wie der Hulk agieren wird oder ob er unter dem Gewicht der politischen Realität nachgeben muss.",5d033d68-6845-4a5c-9595-1ae35fb55c4d,https://www.sueddeutsche.de/politik/brexit-je-wuetender-hulk-wird-desto-staerker-wird-hulk-1.4601091_1a,gpt4o,False,0
2830,21-29,2804-2812,Realität,O,O,NN,_,_,"In den verbleibenden Wochen bis zum 31. Oktober wird sich zeigen, ob Johnson wirklich wie der Hulk agieren wird oder ob er unter dem Gewicht der politischen Realität nachgeben muss.",5d033d68-6845-4a5c-9595-1ae35fb55c4d,https://www.sueddeutsche.de/politik/brexit-je-wuetender-hulk-wird-desto-staerker-wird-hulk-1.4601091_1a,gpt4o,False,0
2831,21-30,2813-2822,nachgeben,KON,MRW,VVINF,_,_,"In den verbleibenden Wochen bis zum 31. Oktober wird sich zeigen, ob Johnson wirklich wie der Hulk agieren wird oder ob er unter dem Gewicht der politischen Realität nachgeben muss.",5d033d68-6845-4a5c-9595-1ae35fb55c4d,https://www.sueddeutsche.de/politik/brexit-je-wuetender-hulk-wird-desto-staerker-wird-hulk-1.4601091_1a,gpt4o,False,0
2832,1-6,39-46,Angaben,O,O,NN,_,_,Die EU-Mitgliedstaaten haben sich nach Angaben von EU-Ratspräsident Donald Tusk auf einen Brexit-Aufschub bis Ende Januar geeinigt.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2833,1-15,110-114,Ende,KON,MRW,NN,_,_,Die EU-Mitgliedstaaten haben sich nach Angaben von EU-Ratspräsident Donald Tusk auf einen Brexit-Aufschub bis Ende Januar geeinigt.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2834,1-16,115-121,Januar,O,O,NN,_,_,Die EU-Mitgliedstaaten haben sich nach Angaben von EU-Ratspräsident Donald Tusk auf einen Brexit-Aufschub bis Ende Januar geeinigt.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2835,1-17,122-130,geeinigt,O,O,VVPP,_,_,Die EU-Mitgliedstaaten haben sich nach Angaben von EU-Ratspräsident Donald Tusk auf einen Brexit-Aufschub bis Ende Januar geeinigt.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2836,2-2,136-148,Entscheidung,O,O,NN,_,_,"Die Entscheidung solle in einem schriftlichen Verfahren formalisiert werden, teilte Tusk via Twitter mit.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2837,2-6,164-177,schriftlichen,O,O,ADJA,_,_,"Die Entscheidung solle in einem schriftlichen Verfahren formalisiert werden, teilte Tusk via Twitter mit.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2838,2-7,178-187,Verfahren,O,O,NN,_,_,"Die Entscheidung solle in einem schriftlichen Verfahren formalisiert werden, teilte Tusk via Twitter mit.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2839,2-8,188-200,formalisiert,O,O,VVPP,_,_,"Die Entscheidung solle in einem schriftlichen Verfahren formalisiert werden, teilte Tusk via Twitter mit.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2840,2-11,"[209-215, 233-236]","[teilte, mit]",O,O,"[VVFIN, PTKVZ]",_,_,"Die Entscheidung solle in einem schriftlichen Verfahren formalisiert werden, teilte Tusk via Twitter mit.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2841,3-3,249-262,Ratifizierung,O,O,NN,_,_,"Sollte die Ratifizierung des Austrittsabkommens vorher gelingen, ist der britische EU-Austritt demnach auch vor Fristende möglich.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2842,3-5,267-285,Austrittsabkommens,O,O,NN,_,_,"Sollte die Ratifizierung des Austrittsabkommens vorher gelingen, ist der britische EU-Austritt demnach auch vor Fristende möglich.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2843,3-7,293-301,gelingen,O,O,VVINF,_,_,"Sollte die Ratifizierung des Austrittsabkommens vorher gelingen, ist der britische EU-Austritt demnach auch vor Fristende möglich.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2844,3-11,311-320,britische,O,O,ADJA,_,_,"Sollte die Ratifizierung des Austrittsabkommens vorher gelingen, ist der britische EU-Austritt demnach auch vor Fristende möglich.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2845,3-16.1,350-355,Frist,O,O,NN,_,_,"Sollte die Ratifizierung des Austrittsabkommens vorher gelingen, ist der britische EU-Austritt demnach auch vor Fristende möglich.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,True,0
2846,3-16.2,355-359,ende,KON,MRW,NN,_,_,"Sollte die Ratifizierung des Austrittsabkommens vorher gelingen, ist der britische EU-Austritt demnach auch vor Fristende möglich.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,True,0
2847,3-17,360-367,möglich,O,O,ADJD,_,_,"Sollte die Ratifizierung des Austrittsabkommens vorher gelingen, ist der britische EU-Austritt demnach auch vor Fristende möglich.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2848,4-2,373-385,Entscheidung,O,O,NN,_,_,Die Entscheidung fiel am Montag bei einem Treffen der EU-Botschafter in Brüssel.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2849,4-3,386-390,fiel,O,WIDLII,VVFIN,_,_,Die Entscheidung fiel am Montag bei einem Treffen der EU-Botschafter in Brüssel.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2850,4-5,394-400,Montag,O,O,NN,_,_,Die Entscheidung fiel am Montag bei einem Treffen der EU-Botschafter in Brüssel.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2851,4-8,411-418,Treffen,O,O,NN,_,_,Die Entscheidung fiel am Montag bei einem Treffen der EU-Botschafter in Brüssel.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2852,5-4,485-491,sprach,O,O,VVFIN,_,_,"EU-Chefunterhändler Michel Barnier sprach anschließend von einem ""sehr kurzen, effektiven und konstruktiven Treffen"".",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2853,5-5,492-504,anschließend,O,O,ADJD,_,_,"EU-Chefunterhändler Michel Barnier sprach anschließend von einem ""sehr kurzen, effektiven und konstruktiven Treffen"".",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2854,5-10,521-527,kurzen,KON,MRW,ADJA,_,_,"EU-Chefunterhändler Michel Barnier sprach anschließend von einem ""sehr kurzen, effektiven und konstruktiven Treffen"".",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2855,5-12,529-539,effektiven,O,O,ADJA,_,_,"EU-Chefunterhändler Michel Barnier sprach anschließend von einem ""sehr kurzen, effektiven und konstruktiven Treffen"".",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2856,5-14,544-557,konstruktiven,O,O,ADJA,_,_,"EU-Chefunterhändler Michel Barnier sprach anschließend von einem ""sehr kurzen, effektiven und konstruktiven Treffen"".",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2857,5-15,558-565,Treffen,O,O,NN,_,_,"EU-Chefunterhändler Michel Barnier sprach anschließend von einem ""sehr kurzen, effektiven und konstruktiven Treffen"".",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2858,6-2,572-580,Einigung,O,O,NN,_,_,Die Einigung schließt weitere Verhandlungen über das Austrittsabkommen aus.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2859,6-3,"[581-589, 639-642]","[schließt, aus]",KON,MRW,"[VVFIN, PTKVZ]",_,_,Die Einigung schließt weitere Verhandlungen über das Austrittsabkommen aus.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2860,6-4,590-597,weitere,O,O,ADJA,_,_,Die Einigung schließt weitere Verhandlungen über das Austrittsabkommen aus.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2861,6-5,598-611,Verhandlungen,O,O,NN,_,_,Die Einigung schließt weitere Verhandlungen über das Austrittsabkommen aus.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2862,6-8,621-638,Austrittsabkommen,O,O,NN,_,_,Die Einigung schließt weitere Verhandlungen über das Austrittsabkommen aus.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2863,7-3,655-665,festgelegt,O,O,VVPP,_,_,"Zudem wird festgelegt, dass Großbritannien für die kommende EU-Kommission unter Präsidentin Ursula von der Leyen einen Kommissar nominieren muss.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2864,7-9,695-703,kommende,O,O,ADJA,_,_,"Zudem wird festgelegt, dass Großbritannien für die kommende EU-Kommission unter Präsidentin Ursula von der Leyen einen Kommissar nominieren muss.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2865,7-12,724-735,Präsidentin,O,O,NN,_,_,"Zudem wird festgelegt, dass Großbritannien für die kommende EU-Kommission unter Präsidentin Ursula von der Leyen einen Kommissar nominieren muss.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2866,7-18,763-772,Kommissar,O,O,NN,_,_,"Zudem wird festgelegt, dass Großbritannien für die kommende EU-Kommission unter Präsidentin Ursula von der Leyen einen Kommissar nominieren muss.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2867,7-19,773-783,nominieren,O,O,VVINF,_,_,"Zudem wird festgelegt, dass Großbritannien für die kommende EU-Kommission unter Präsidentin Ursula von der Leyen einen Kommissar nominieren muss.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2868,8-3,"[805-810, 823-826]","[rufen, auf]",O,WIDLII,"[VVFIN, PTKVZ]",_,_,"Die EU-Staaten rufen London dazu auf, sich während der Verlängerung in einer ""konstruktiven und verantwortungsvollen Weise"" zu verhalten.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2869,8-11,845-857,Verlängerung,KON,MRW,NN,_,_,"Die EU-Staaten rufen London dazu auf, sich während der Verlängerung in einer ""konstruktiven und verantwortungsvollen Weise"" zu verhalten.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2870,8-15,868-881,konstruktiven,O,O,ADJA,_,_,"Die EU-Staaten rufen London dazu auf, sich während der Verlängerung in einer ""konstruktiven und verantwortungsvollen Weise"" zu verhalten.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2871,8-17,886-906,verantwortungsvollen,O,O,ADJA,_,_,"Die EU-Staaten rufen London dazu auf, sich während der Verlängerung in einer ""konstruktiven und verantwortungsvollen Weise"" zu verhalten.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2872,8-18,907-912,Weise,O,O,NN,_,_,"Die EU-Staaten rufen London dazu auf, sich während der Verlängerung in einer ""konstruktiven und verantwortungsvollen Weise"" zu verhalten.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2873,8-21,917-926,verhalten,O,O,VVINF,_,_,"Die EU-Staaten rufen London dazu auf, sich während der Verlängerung in einer ""konstruktiven und verantwortungsvollen Weise"" zu verhalten.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2874,9-2,932-941,britische,O,O,ADJA,_,_,Der britische Premierminister Boris Johnson wollte am Montag über eine Neuwahl am 12. Dezember abstimmen lassen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2875,9-3,942-957,Premierminister,O,O,NN,_,_,Der britische Premierminister Boris Johnson wollte am Montag über eine Neuwahl am 12. Dezember abstimmen lassen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2876,9-8,982-988,Montag,O,O,NN,_,_,Der britische Premierminister Boris Johnson wollte am Montag über eine Neuwahl am 12. Dezember abstimmen lassen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2877,9-11,999-1006,Neuwahl,O,O,NN,_,_,Der britische Premierminister Boris Johnson wollte am Montag über eine Neuwahl am 12. Dezember abstimmen lassen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2878,9-14,1014-1022,Dezember,O,O,NN,_,_,Der britische Premierminister Boris Johnson wollte am Montag über eine Neuwahl am 12. Dezember abstimmen lassen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2879,9-15,1023-1032,abstimmen,O,O,VVINF,_,_,Der britische Premierminister Boris Johnson wollte am Montag über eine Neuwahl am 12. Dezember abstimmen lassen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2880,9-16,1033-1039,lassen,O,O,VVINF,_,_,Der britische Premierminister Boris Johnson wollte am Montag über eine Neuwahl am 12. Dezember abstimmen lassen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2881,10-5,1064-1072,Mehrheit,O,O,NN,_,_,Zuletzt hatte er keine Mehrheit im Parlament und musste im Streit um den EU-Austritt Großbritanniens um jede Stimme kämpfen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2882,10-7,1076-1085,Parlament,O,O,NN,_,_,Zuletzt hatte er keine Mehrheit im Parlament und musste im Streit um den EU-Austritt Großbritanniens um jede Stimme kämpfen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2883,10-11,1100-1106,Streit,O,O,NN,_,_,Zuletzt hatte er keine Mehrheit im Parlament und musste im Streit um den EU-Austritt Großbritanniens um jede Stimme kämpfen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2884,10-18,1150-1156,Stimme,O,O,NN,_,_,Zuletzt hatte er keine Mehrheit im Parlament und musste im Streit um den EU-Austritt Großbritanniens um jede Stimme kämpfen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2885,10-19,1157-1164,kämpfen,KON,MRW,VVINF,_,_,Zuletzt hatte er keine Mehrheit im Parlament und musste im Streit um den EU-Austritt Großbritanniens um jede Stimme kämpfen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2886,11-2,1170-1182,Abgeordneten,O,O,NN,_,_,Die Abgeordneten sollten am Nachmittag nach einer Debatte im Unterhaus abstimmen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2887,11-5,1194-1204,Nachmittag,O,O,NN,_,_,Die Abgeordneten sollten am Nachmittag nach einer Debatte im Unterhaus abstimmen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2888,11-8,1216-1223,Debatte,O,O,NN,_,_,Die Abgeordneten sollten am Nachmittag nach einer Debatte im Unterhaus abstimmen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2889,11-10,1227-1236,Unterhaus,O,O,NN,_,_,Die Abgeordneten sollten am Nachmittag nach einer Debatte im Unterhaus abstimmen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2890,11-11,1237-1246,abstimmen,O,O,VVINF,_,_,Die Abgeordneten sollten am Nachmittag nach einer Debatte im Unterhaus abstimmen.,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2891,12-8,1287-1294,Oktober,O,O,NN,_,_,Johnson wollte die EU unbedingt am 31. Oktober verlassen,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2892,12-9,1295-1304,verlassen,KON,MRW,VVPP,_,_,Johnson wollte die EU unbedingt am 31. Oktober verlassen,25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2893,13-3.1,1313-1319,Neuwah,O,O,NN,_,_,"Um eine Neuwahl durchzubekommen, braucht Johnson eine Zweidrittelmehrheit - und somit die Hilfe der größten Oppositionspartei Labour.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,True,0
2894,13-4,1321-1336,durchzubekommen,KON,MRW,VVPP,_,_,"Um eine Neuwahl durchzubekommen, braucht Johnson eine Zweidrittelmehrheit - und somit die Hilfe der größten Oppositionspartei Labour.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2895,13-6,1338-1345,braucht,O,O,VVFIN,_,_,"Um eine Neuwahl durchzubekommen, braucht Johnson eine Zweidrittelmehrheit - und somit die Hilfe der größten Oppositionspartei Labour.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2896,13-9,1359-1378,Zweidrittelmehrheit,O,O,NN,_,_,"Um eine Neuwahl durchzubekommen, braucht Johnson eine Zweidrittelmehrheit - und somit die Hilfe der größten Oppositionspartei Labour.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2897,13-14,1395-1400,Hilfe,O,O,NN,_,_,"Um eine Neuwahl durchzubekommen, braucht Johnson eine Zweidrittelmehrheit - und somit die Hilfe der größten Oppositionspartei Labour.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
2898,13-16,1405-1412,größten,O,O,ADJA,_,_,"Um eine Neuwahl durchzubekommen, braucht Johnson eine Zweidrittelmehrheit - und somit die Hilfe der größten Oppositionspartei Labour.",25e66e37-5033-4fab-87f1-a880bcd47c7b,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805,human,False,0
